YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 09 07 05 164  3.0  3.4  0.15  2.56  3.08 999 1012.6  17.6  17.2 999.0 99.0
1999 09 07 06 170  3.5  4.1  0.16  3.45  3.17 999 1012.6  17.6  17.0 999.0 99.0
1999 09 07 07 184  3.8  4.5  0.00  0.00  0.00 999 1012.4  17.6  16.8 999.0 99.0
1999 09 07 08 191  3.6  4.2  0.17  2.63  3.04 999 1011.9  17.6  16.8 999.0 99.0
1999 09 07 09 185  4.1  4.7  0.23  2.70  2.86 999 1011.9  17.5  16.8 999.0 99.0
1999 09 07 10 166  4.4  5.0  0.25  2.78  2.83 999 1011.9  17.5  16.8 999.0 99.0
1999 09 07 11 158  5.3  6.2  0.29  3.03  2.88 999 1011.6  17.5  16.8 999.0 99.0
1999 09 07 12 150  6.1  6.9  0.34  3.03  2.88 999 1011.5  17.5  16.8 999.0 99.0
1999 09 07 13 138  6.7  7.9  0.40  3.03  2.92 999 1010.8  17.3  16.8 999.0 99.0
1999 09 07 14 140  5.6  6.3  0.54  3.23  3.06 999 1010.8  17.3  16.8 999.0 99.0
1999 09 07 15 145  6.5  7.4  0.64  3.45  3.22 999 1010.0  17.5  17.1 999.0 99.0
1999 09 07 16 139  6.3  7.5  0.71  3.45  3.41 999 1008.9  17.9  17.2 999.0 99.0
1999 09 07 17 135  6.3  7.4  0.73  3.85  3.38 999 1008.1  18.8  17.2 999.0 99.0
1999 09 07 18 116  4.7  5.3  0.65  3.85  3.36 999 1007.0  18.3  17.2 999.0 99.0
1999 09 07 19 117  4.6  5.3  0.67  3.45  3.40 999 1006.7  19.8  17.2 999.0 99.0
1999 09 07 20 124  5.6  6.3  0.70  4.00  3.59 999 1005.9  19.6  17.3 999.0 99.0
1999 09 07 21 142  5.2  6.0  0.57  3.70  3.47 999 1005.1  19.9  17.3 999.0 99.0
1999 09 07 22 141  4.6  5.7  0.54  3.45  3.41 999 1004.4  20.2  17.3 999.0 99.0
1999 09 07 23  88  2.0  4.7  0.43  3.70  3.25 999 1004.1  19.8  17.2 999.0 99.0
1999 09 08 00 194  8.9 10.4  0.59  3.45  3.25 999 1004.8  18.8  17.2 999.0 99.0
1999 09 08 01 149  3.4  4.3  0.64  4.17  3.53 999 1004.4  18.0  17.2 999.0 99.0
1999 09 08 02 119  4.4  4.8  0.60  4.00  3.60 999 1003.6  18.3  17.2 999.0 99.0
1999 09 08 03 205  4.1  4.9  0.73  4.55  3.77 999 1003.2  19.1  17.2 999.0 99.0
1999 09 08 04 242  6.8  8.9  0.93  4.55  3.85 999 1002.9  20.2  17.2 999.0 99.0
1999 09 08 05 207  6.5  7.9  0.95  4.55  3.79 999 1003.7  18.8  17.2 999.0 99.0
1999 09 08 06 196  4.6  5.9  0.94  4.17  3.88 999 1002.3  18.2  17.2 999.0 99.0
1999 09 08 07 193  6.5  7.7  1.03  4.76  4.04 999 1001.5  18.8  17.2 999.0 99.0
1999 09 08 08 216  8.1  9.6  0.81  4.55  3.78 999 1001.1  18.4  17.2 999.0 99.0
1999 09 08 09 229  4.2  4.9  0.75  4.00  3.53 999 1000.3  17.6  17.2 999.0 99.0
1999 09 08 10 274  8.1 11.0  0.64  4.17  3.64 999 1000.6  17.3  17.2 999.0 99.0
1999 09 08 11 276 10.0 11.7  0.82  3.33  3.34 999 1002.1  17.6  17.2 999.0 99.0
1999 09 08 12 281  9.0 10.8  1.04  3.85  3.63 999 1002.0  17.6  17.2 999.0 99.0
1999 09 08 13 268  5.7  7.0  1.00  4.35  3.73 999 1002.2  17.2  17.2 999.0 99.0
1999 09 08 14 242 10.5 12.9  1.00  4.17  3.75 999 1003.0  17.1  17.1 999.0 99.0
1999 09 08 15 249 10.3 13.0  1.11  4.55  3.91 999 1003.0  16.9  16.8 999.0 99.0
1999 09 08 16 249 10.1 12.4  1.19  5.00  4.05 999 1003.3  16.7  16.8 999.0 99.0
1999 09 08 17 236 10.8 13.4  1.31  5.00  4.26 999 1003.8  16.5  16.8 999.0 99.0
1999 09 08 18 236 10.6 12.2  1.47  5.26  4.37 999 1003.6  16.8  16.8 999.0 99.0
1999 09 08 19 234 11.3 13.8  1.55  5.56  4.42 999 1003.7  17.2  16.8 999.0 99.0
1999 09 08 20 240 12.8 15.5  1.63  5.56  4.50 999 1003.5  17.8  16.8 999.0 99.0
1999 09 08 21 245 12.9 15.4  1.92  5.26  4.62 999 1003.6  17.6  16.8 999.0 99.0
1999 09 08 22 252 13.0 15.7  2.00  5.88  4.74 999 1004.0  17.3  16.7 999.0 99.0
1999 09 08 23 247 11.5 14.7  1.90  5.88  4.71 999 1004.5  16.8  16.7 999.0 99.0
1999 09 09 00 244 11.9 14.1  1.96  5.88  4.56 999 1005.0  16.7  16.5 999.0 99.0
1999 09 09 01 251  9.5 11.6  1.77  5.56  4.49 999 1005.1  16.4  16.5 999.0 99.0
1999 09 09 02 237 10.5 13.6  1.67  5.00  4.37 999 1005.4  15.2  16.5 999.0 99.0
1999 09 09 03 246 11.2 13.6  1.76  5.88  4.66 999 1005.2  15.0  16.4 999.0 99.0
1999 09 09 04 252  9.8 11.5  1.73  5.88  4.63 999 1005.2  14.6  16.0 999.0 99.0
1999 09 09 05 265 10.6 12.2  1.62  5.88  4.66 999 1005.1  14.5  16.0 999.0 99.0
1999 09 09 06 254  9.4 11.3  1.54  5.56  4.51 999 1004.7  14.4  16.0 999.0 99.0
1999 09 09 07 253  8.5 10.4  1.60  5.88  4.68 999 1004.5  14.2  15.9 999.0 99.0
1999 09 09 08 254  8.4 10.2  1.39  5.56  4.51 999 1004.3  14.1  15.9 999.0 99.0
1999 09 09 09 255  9.4 11.4  1.27  5.00  4.36 999 1004.0  14.1  16.0 999.0 99.0
1999 09 09 10 261  9.9 11.4  1.32  5.26  4.33 999 1003.9  13.8  15.9 999.0 99.0
1999 09 09 11 270  9.7 11.4  1.36  5.00  4.22 999 1003.8  13.7  15.9 999.0 99.0
1999 09 09 12 290  7.7  9.3  1.31  5.00  4.14 999 1003.9  13.6  15.9 999.0 99.0
1999 09 09 13 299  8.1  9.7  1.19  5.00  3.96 999 1004.1  13.5  15.9 999.0 99.0
1999 09 09 14 282  8.1  9.7  1.16  4.35  3.86 999 1004.5  12.9  15.8 999.0 99.0
1999 09 09 15 289  8.8 11.2  1.14  4.35  3.83 999 1004.6  12.6  15.7 999.0 99.0
1999 09 09 16 280  8.1 10.2  0.97  4.55  3.71 999 1004.7  12.5  15.7 999.0 99.0
1999 09 09 17 266  8.3 10.1  1.08  4.35  3.76 999 1004.8  12.1  15.7 999.0 99.0
1999 09 09 18 263  9.1 11.0  1.16  4.55  3.85 999 1004.8  12.0  15.7 999.0 99.0
1999 09 09 19 260  9.6 11.5  1.24  5.00  3.97 999 1004.8  12.5  15.7 999.0 99.0
1999 09 09 20 253  9.5 13.6  1.38  5.00  4.19 999 1004.6  12.6  15.6 999.0 99.0
1999 09 09 21 242 10.4 12.5  1.39  5.26  4.27 999 1004.5  12.6  15.6 999.0 99.0
1999 09 09 22 240  9.7 11.6  1.45  5.26  4.41 999 1004.6  12.9  15.6 999.0 99.0
1999 09 09 23 246 11.8 14.2  1.42  5.56  4.39 999 1004.3  12.9  15.6 999.0 99.0
1999 09 10 00 260 11.1 15.1  1.39  5.88  4.39 999 1004.1  12.5  15.3 999.0 99.0
1999 09 10 01 274 10.7 12.8  1.63  5.88  4.51 999 1004.6  11.6  15.3 999.0 99.0
1999 09 10 02 255 10.2 12.3  1.57  5.88  4.47 999 1004.7  11.4  15.2 999.0 99.0
1999 09 10 03 245 10.8 13.6  1.53  5.56  4.32 999 1003.8  11.9  15.2 999.0 99.0
1999 09 10 04 259  9.7 13.4  1.66  5.56  4.39 999 1003.3  11.0  15.0 999.0 99.0
1999 09 10 05 265  9.7 12.0  1.75  5.56  4.46 999 1003.1  12.2  14.9 999.0 99.0
1999 09 10 06 254 10.2 11.8  1.78  5.56  4.50 999 1002.7  12.2  14.8 999.0 99.0
1999 09 10 07 254 10.0 12.3  1.76  5.26  4.55 999 1002.2  12.6  14.5 999.0 99.0
1999 09 10 08 266  9.8 11.9  1.64  5.26  4.54 999 1001.8  12.6  14.5 999.0 99.0
1999 09 10 09 252 10.3 11.9  1.49  5.56  4.42 999 1001.7  12.6  14.5 999.0 99.0
1999 09 10 10 257 10.3 12.4  1.55  5.56  4.48 999 1001.4  12.7  14.5 999.0 99.0
1999 09 10 11 256 10.7 12.9  1.51  5.00  4.40 999 1001.3  12.9  14.5 999.0 99.0
1999 09 10 12 250 11.2 13.8  1.58  5.56  4.48 999 1001.4  12.9  14.4 999.0 99.0
1999 09 10 13 250 10.9 13.1  1.69  5.56  4.47 999 1001.2  12.9  14.4 999.0 99.0
1999 09 10 14 260 11.6 14.1  1.74  5.88  4.53 999 1001.3  13.3  14.4 999.0 99.0
1999 09 10 15 272  9.2 11.0  1.68  5.56  4.48 999 1002.0  11.8  14.2 999.0 99.0
1999 09 10 16 289  8.8 10.8  1.66  5.88  4.52 999 1002.4  12.6  14.1 999.0 99.0
1999 09 10 17 286  9.9 12.3  1.54  5.56  4.46 999 1002.9  12.6  13.9 999.0 99.0
1999 09 10 18 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 10 19 273  9.4 11.4  1.37  5.00  4.24 999 1003.7  13.2  14.0 999.0 99.0
1999 09 10 20 272  9.9 11.9  1.34  5.00  4.25 999 1003.9  13.6  14.1 999.0 99.0
1999 09 10 21 272 10.7 12.7  1.37  5.00  4.13 999 1004.6  13.6  14.1 999.0 99.0
1999 09 10 22 284  9.8 11.3  1.14  4.55  3.94 999 1005.5  13.9  14.1 999.0 99.0
1999 09 10 23 295  9.6 11.3  1.17  4.76  4.00 999 1006.3  14.1  14.1 999.0 99.0
1999 09 11 00 296  9.1 10.7  1.14  4.76  3.96 999 1007.2  13.7  14.1 999.0 99.0
1999 09 11 01 293  8.5 10.6  0.96  4.76  3.86 999 1008.0  13.6  14.1 999.0 99.0
1999 09 11 02 289  8.7  9.9  1.12  4.17  3.86 999 1008.9  13.6  14.1 999.0 99.0
1999 09 11 03 298  9.0 11.0  1.06  4.55  3.91 999 1009.6  13.6  14.1 999.0 99.0
1999 09 11 04 291  8.1  9.6  0.95  4.35  3.75 999 1010.0  13.6  14.1 999.0 99.0
1999 09 11 05 299  7.5  8.9  0.95  4.35  3.72 999 1010.2  13.2  14.1 999.0 99.0
1999 09 11 06 293  5.9  7.1  0.79  4.35  3.72 999 1010.4  12.9  14.1 999.0 99.0
1999 09 11 07 299  6.5  7.9  0.78  4.35  3.58 999 1011.1  12.9  14.1 999.0 99.0
1999 09 11 08 300  5.4  6.7  0.68  4.00  3.57 999 1011.4  12.8  14.1 999.0 99.0
1999 09 11 09 282  5.5  6.4  0.59  4.00  3.49 999 1011.8  12.8  14.2 999.0 99.0
1999 09 11 10 298  5.7  7.2  0.56  3.85  3.39 999 1012.1  12.6  14.2 999.0 99.0
1999 09 11 11 291  4.5  5.6  0.50  3.57  3.32 999 1012.6  12.6  14.1 999.0 99.0
1999 09 11 12 285  4.6  5.4  0.44  3.45  3.28 999 1013.3  12.5  14.1 999.0 99.0
1999 09 11 13 280  5.5  6.2  0.42  3.45  3.25 999 1013.9  12.5  14.1 999.0 99.0
1999 09 11 14 275  5.3  6.0  0.35  3.33  3.15 999 1014.1  12.5  14.1 999.0 99.0
1999 09 11 15 270  5.8  7.0  0.38  3.03  3.03 999 1014.9  12.6  14.1 999.0 99.0
1999 09 11 16 265  4.9  5.8  0.39  3.13  3.06 999 1014.5  12.6  14.1 999.0 99.0
1999 09 11 17 246  4.5  5.5  0.39  3.13  3.17 999 1014.3  12.9  14.1 999.0 99.0
1999 09 11 18 249  5.1  5.9  0.46  3.45  3.18 999 1014.6  12.9  14.2 999.0 99.0
1999 09 11 19 243  4.0  4.8  0.50  3.45  3.25 999 1014.4  13.3  14.2 999.0 99.0
1999 09 11 20 227  4.1  4.7  0.55  3.45  3.36 999 1014.3  13.6  14.2 999.0 99.0
1999 09 11 21 230  2.5  3.3  0.45  3.45  3.27 999 1014.0  13.6  14.4 999.0 99.0
1999 09 11 22 260  3.8  4.4  0.35  3.33  3.13 999 1014.2  13.7  14.5 999.0 99.0
1999 09 11 23 261  1.5  2.0  0.25  3.13  3.06 999 1013.7  13.7  14.5 999.0 99.0
1999 09 12 00 119  0.6  1.3  0.24  2.94  3.03 999 1013.4  13.6  14.5 999.0 99.0
1999 09 12 01 129  1.5  2.1  0.18  2.86  3.15 999 1013.6  13.7  14.5 999.0 99.0
1999 09 12 02  97  2.8  3.6  0.00  0.00  0.00 999 1013.4  14.1  14.4 999.0 99.0
1999 09 12 03  96  2.2  2.9  0.00  0.00  0.00 999 1013.6  14.1  14.4 999.0 99.0
1999 09 12 04 108  3.2  3.8  0.00  0.00  0.00 999 1013.5  14.1  14.4 999.0 99.0
1999 09 12 05 118  4.3  5.0  0.00  0.00  0.00 999 1013.2  13.3  14.4 999.0 99.0
1999 09 12 06 126  5.1  6.1  0.00  0.00  0.00 999 1012.6  13.8  14.2 999.0 99.0
1999 09 12 07 107  5.6  6.4  0.20  2.50  2.80 999 1011.9  14.1  14.2 999.0 99.0
1999 09 12 08  90  7.0  8.0  0.31  2.56  2.73 999 1011.2  14.1  14.4 999.0 99.0
1999 09 12 09 109  7.9  9.0  0.51  2.94  2.95 999 1010.6  13.6  14.4 999.0 99.0
1999 09 12 10  94  8.6 10.2  0.66  3.45  3.26 999 1009.5  13.4  14.4 999.0 99.0
1999 09 12 11  96  6.8  8.4  0.77  4.00  3.46 999 1008.6  14.1  14.4 999.0 99.0
1999 09 12 12 139  8.0  9.3  0.72  3.85  3.48 999 1008.4  14.2  14.3 999.0 99.0
1999 09 12 13 142  5.4  7.1  0.79  3.85  3.58 999 1007.9  14.4  14.2 999.0 99.0
1999 09 12 14 131  5.1  6.2  0.77  4.00  3.65 999 1007.2  14.2  14.2 999.0 99.0
1999 09 12 15 158  4.7  5.6  0.71  4.17  3.63 999 1007.2  14.4  14.2 999.0 99.0
1999 09 12 16 230  5.1  6.2  0.60  4.17  3.59 999 1007.0  14.5  14.2 999.0 99.0
1999 09 12 17 232  6.0  6.8  0.47  4.35  3.66 999 1007.6  14.4  14.2 999.0 99.0
1999 09 12 18 259  5.0  6.1  0.52  3.85  3.28 999 1007.2  14.4  14.2 999.0 99.0
1999 09 12 19 246  8.6 10.5  0.52  3.33  3.28 999 1007.9  14.1  14.2 999.0 99.0
1999 09 12 20 244  9.1 10.8  0.84  3.85  3.40 999 1008.4  13.4  14.2 999.0 99.0
1999 09 12 21 245 10.3 12.1  1.00  4.17  3.70 999 1008.0  14.1  14.1 999.0 99.0
1999 09 12 22 246  8.0  9.9  1.25  4.35  3.96 999 1008.5  14.4  14.1 999.0 99.0
1999 09 12 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 09 13 00 241  6.3  7.3  0.91  4.55  3.86 999 1008.9  14.5  14.1 999.0 99.0
1999 09 13 01 247  4.2  4.8  0.77  4.55  3.86 999 1009.3  14.5  14.1 999.0 99.0
1999 09 13 02 239  6.6  8.4  0.64  4.17  3.74 999 1009.3  14.5  14.1 999.0 99.0
1999 09 13 03 252  6.8  8.0  0.64  4.00  3.44 999 1009.3  14.4  14.1 999.0 99.0
1999 09 13 04 251  4.7  5.5  0.62  3.85  3.49 999 1008.7  14.2  14.1 999.0 99.0
1999 09 13 05 242  6.1  7.0  0.61  3.85  3.46 999 1008.5  14.2  14.1 999.0 99.0
1999 09 13 06 231  7.1  8.3  0.60  3.85  3.41 999 1007.9  14.0  14.1 999.0 99.0
1999 09 13 07 239  8.3 10.4  0.65  3.70  3.38 999 1007.2  13.7  14.1 999.0 99.0
1999 09 13 08 234  7.0  8.2  0.76  3.85  3.45 999 1007.0  13.7  14.1 999.0 99.0
1999 09 13 09 227  7.8  9.7  0.68  3.45  3.35 999 1006.6  13.3  14.1 999.0 99.0
1999 09 13 10 236  8.4  9.8  0.77  3.57  3.48 999 1006.4  12.6  14.1 999.0 99.0
1999 09 13 11 244  7.8  9.3  1.08  4.76  3.86 999 1006.4  12.1  14.1 999.0 99.0
1999 09 13 12 223  9.4 10.9  1.13  4.55  3.91 999 1006.2  12.0  14.1 999.0 99.0
1999 09 13 13 220  9.8 11.7  1.26  4.55  4.01 999 1006.0  12.1  14.0 999.0 99.0
1999 09 13 14 220 10.0 11.9  1.39  5.00  4.17 999 1005.6  12.1  13.7 999.0 99.0
1999 09 13 15 227 11.3 13.7  1.60  5.26  4.33 999 1005.6  11.8  13.7 999.0 99.0
1999 09 13 16 235  9.9 13.1  1.67  5.56  4.46 999 1005.6  12.0  13.7 999.0 99.0
1999 09 13 17 237 11.1 13.1  1.92  5.56  4.67 999 1005.6  12.9  13.6 999.0 99.0
1999 09 13 18 238 11.8 14.7  1.92  5.56  4.66 999 1005.7  12.8  13.6 999.0 99.0
1999 09 13 19 245 11.7 14.3  1.93  5.56  4.72 999 1006.0  12.8  13.6 999.0 99.0
1999 09 13 20 242 11.4 13.7  1.99  6.25  4.71 999 1006.3  12.9  13.6 999.0 99.0
1999 09 13 21 238 11.3 13.7  1.84  5.88  4.68 999 1006.6  12.9  13.4 999.0 99.0
1999 09 13 22 244 12.1 14.5  1.76  5.56  4.65 999 1006.9  13.3  13.4 999.0 99.0
1999 09 13 23 247 11.3 14.1  1.76  5.88  4.61 999 1007.2  12.8  13.3 999.0 99.0
1999 09 14 00 244 10.2 12.5  1.77  5.88  4.73 999 1007.5  12.6  13.3 999.0 99.0
1999 09 14 01 246 10.9 12.6  1.84  5.56  4.77 999 1007.8  12.5  12.9 999.0 99.0
1999 09 14 02 249 10.3 12.3  1.57  5.88  4.53 999 1008.0  12.5  12.9 999.0 99.0
1999 09 14 03 252 11.1 13.5  1.62  5.56  4.47 999 1007.9  12.5  12.8 999.0 99.0
1999 09 14 04 243 11.4 13.7  1.56  5.56  4.45 999 1007.9  12.5  12.8 999.0 99.0
1999 09 14 05 251 11.7 14.4  1.62  5.56  4.42 999 1007.8  12.1  12.8 999.0 99.0
1999 09 14 06 257 11.5 14.4  1.91  5.56  4.69 999 1007.7  11.7  12.8 999.0 99.0
1999 09 14 07 250 11.6 13.8  1.63  5.88  4.50 999 1007.9  11.4  12.6 999.0 99.0
1999 09 14 08 252 10.7 13.1  1.72  5.56  4.62 999 1007.8  11.4  12.6 999.0 99.0
1999 09 14 09 251 10.7 13.5  1.57  5.56  4.40 999 1007.8  11.3  12.6 999.0 99.0
1999 09 14 10 246 10.9 12.9  1.56  5.56  4.41 999 1007.9  11.3  12.6 999.0 99.0
1999 09 14 11 246 11.7 13.7  1.70  5.56  4.46 999 1008.0  11.3  12.5 999.0 99.0
1999 09 14 12 249 11.5 13.7  1.85  5.26  4.56 999 1008.5  11.3  12.5 999.0 99.0
1999 09 14 13 252 11.5 13.5  1.87  5.56  4.66 999 1008.7  11.1  12.5 999.0 99.0
1999 09 14 14 255 11.5 13.9  1.79  5.88  4.63 999 1009.0  11.0  12.5 999.0 99.0
1999 09 14 15 259 10.3 12.3  1.90  5.56  4.70 999 1009.8  11.0  12.5 999.0 99.0
1999 09 14 16 270 10.0 11.7  1.64  5.88  4.52 999 1010.4  11.1  12.2 999.0 99.0
1999 09 14 17 252  9.9 11.8  1.60  5.26  4.49 999 1010.5  11.2  12.2 999.0 99.0
1999 09 14 18 253  9.7 11.6  1.38  5.56  4.30 999 1010.7  11.4  12.1 999.0 99.0
1999 09 14 19 249 10.7 12.5  1.38  5.26  4.32 999 1011.0  11.7  12.1 999.0 99.0
1999 09 14 20 253 10.2 12.1  1.44  5.00  4.24 999 1011.1  11.8  12.0 999.0 99.0
1999 09 14 21 249 10.4 12.2  1.39  5.00  4.21 999 1011.2  11.9  11.8 999.0 99.0
1999 09 14 22 250 10.3 12.0  1.42  5.00  4.26 999 1011.8  11.8  11.8 999.0 99.0
1999 09 14 23 260  8.3  9.4  1.33  5.26  4.20 999 1012.1  12.1  12.0 999.0 99.0
1999 09 15 00 251  8.0  9.3  1.18  5.00  4.03 999 1012.9  12.2  12.1 999.0 99.0
1999 09 15 01 281  7.3  8.7  0.92  4.35  3.77 999 1013.5  12.5  12.1 999.0 99.0
1999 09 15 02 284  7.4  9.9  0.84  4.55  3.78 999 1014.3  12.1  12.1 999.0 99.0
1999 09 15 03 270  7.2  8.6  0.82  4.35  3.63 999 1014.6  12.1  12.1 999.0 99.0
1999 09 15 04 271  7.0  8.3  0.73  4.35  3.56 999 1015.1  12.1  12.1 999.0 99.0
1999 09 15 05 270  7.4  8.8  0.77  4.17  3.61 999 1015.4  12.1  12.1 999.0 99.0
1999 09 15 06 266  5.6  6.6  0.72  4.17  3.59 999 1015.8  11.8  11.8 999.0 99.0
1999 09 15 07 282  7.3  8.6  0.69  4.17  3.55 999 1016.0  11.4  11.7 999.0 99.0
1999 09 15 08 275  7.6  8.9  0.70  4.17  3.58 999 1016.3  11.4  11.4 999.0 99.0
1999 09 15 09 285  6.6  8.2  0.72  4.17  3.51 999 1016.8  11.0  11.3 999.0 99.0
1999 09 15 10 277  5.4  7.2  0.66  4.00  3.60 999 1017.4  11.0  11.3 999.0 99.0
1999 09 15 11 280  7.0  8.2  0.74  4.35  3.59 999 1017.7  10.8  11.0 999.0 99.0
1999 09 15 12 270  6.4  7.6  0.68  4.17  3.57 999 1018.3  10.6  10.9 999.0 99.0
1999 09 15 13 271  7.1  8.2  0.62  4.17  3.50 999 1018.8  10.9  10.9 999.0 99.0
1999 09 15 14 271  5.8  6.8  0.55  3.85  3.37 999 1019.2  11.0  11.0 999.0 99.0
1999 09 15 15 279  7.2  8.2  0.46  3.85  3.24 999 1019.8  10.7  11.0 999.0 99.0
1999 09 15 16 270  7.7  8.9  0.53  3.45  3.13 999 1020.1  10.2  11.3 999.0 99.0
1999 09 15 17 266  7.1  8.2  0.63  3.45  3.25 999 1020.5  11.0  11.4 999.0 99.0
1999 09 15 18 248  7.8  9.4  0.64  3.57  3.26 999 1020.6  11.2  11.7 999.0 99.0
1999 09 15 19 240  8.5  9.7  0.80  3.57  3.46 999 1020.7  11.0  11.8 999.0 99.0
1999 09 15 20 237  8.1  9.8  0.79  4.00  3.46 999 1020.6  11.8  12.0 999.0 99.0
1999 09 15 21 235  8.3  9.6  0.85  4.17  3.62 999 1020.7  12.2  12.0 999.0 99.0
1999 09 15 22 236  7.2  8.8  0.88  4.35  3.71 999 1020.8  12.5  11.8 999.0 99.0
1999 09 15 23 239  6.5  7.8  0.85  4.35  3.77 999 1020.8  12.5  11.7 999.0 99.0
1999 09 16 00 247  6.0  6.8  0.82  4.55  3.79 999 1020.9  12.2  11.3 999.0 99.0
1999 09 16 01 252  6.0  7.0  0.73  4.55  3.68 999 1021.1  12.1  10.6 999.0 99.0
1999 09 16 02 266  5.5  6.2  0.73  4.35  3.70 999 1021.5  11.8  10.2 999.0 99.0
1999 09 16 03 297  5.9  6.8  0.62  4.00  3.58 999 1021.5  12.1  10.6 999.0 99.0
1999 09 16 04 297  4.2  4.9  0.44  3.85  3.53 999 1022.2  11.8  11.0 999.0 99.0
1999 09 16 05 287  2.8  3.3  0.38  3.70  3.34 999 1022.4  11.4  11.0 999.0 99.0
1999 09 16 06 274  3.2  3.6  0.33  3.45  3.20 999 1023.0  11.0  11.0 999.0 99.0
1999 09 16 07 277  3.3  3.8  0.25  3.33  3.04 999 1023.2  11.0  11.0 999.0 99.0
1999 09 16 08 279  3.1  3.8  0.18  2.63  3.01 999 1023.2  10.9  11.0 999.0 99.0
1999 09 16 09 275  3.4  3.9  0.15  2.63  3.08 999 1023.8  10.9  10.6 999.0 99.0
1999 09 16 10 269  4.2  4.7  0.00  0.00  0.00 999 1023.8  11.0  11.0 999.0 99.0
1999 09 16 11 277  4.8  5.5  0.00  0.00  0.00 999 1024.0  11.0  11.3 999.0 99.0
1999 09 16 12 276  4.2  4.8  0.00  0.00  0.00 999 1024.6  11.0  11.5 999.0 99.0
1999 09 16 13 279  4.5  5.2  0.00  0.00  0.00 999 1024.8  10.9  11.8 999.0 99.0
1999 09 16 14 276  3.6  4.2  0.00  0.00  0.00 999 1024.9  11.0  11.4 999.0 99.0
1999 09 16 15 294  3.1  3.4  0.17  2.70  2.83 999 1025.6  11.0  11.4 999.0 99.0
1999 09 16 16 278  2.6  3.1  0.15  2.70  2.85 999 1025.6  11.0  11.1 999.0 99.0
1999 09 16 17 267  2.2  2.7  0.16  2.78  2.99 999 1025.6  11.3  11.3 999.0 99.0
1999 09 16 18 248  3.1  3.7  0.00  0.00  0.00 999 1025.4  11.4  11.6 999.0 99.0
1999 09 16 19 230  2.5  3.0  0.00  0.00  0.00 999 1024.8  11.8  11.8 999.0 99.0
1999 09 16 20 195  2.4  2.9  0.00  0.00  0.00 999 1024.1  12.5  12.1 999.0 99.0
1999 09 16 21 186  2.7  3.0  0.00  0.00  0.00 999 1023.9  12.6  12.1 999.0 99.0
1999 09 16 22 184  2.9  3.2  0.00  0.00  0.00 999 1023.7  12.9  12.1 999.0 99.0
1999 09 16 23 198  2.8  3.1  0.00  0.00  0.00 999 1023.2  13.4  12.1 999.0 99.0
1999 09 17 00 190  2.7  2.8  0.00  0.00  0.00 999 1023.0  13.3  12.0 999.0 99.0
1999 09 17 01 173  2.0  2.3  0.00  0.00  0.00 999 1023.0  12.8  11.0 999.0 99.0
1999 09 17 02 142  1.9  2.4  0.00  0.00  0.00 999 1023.0  12.8  12.2 999.0 99.0
1999 09 17 03 133  1.8  2.0  0.00  0.00  0.00 999 1023.0  12.5  12.1 999.0 99.0
1999 09 17 04 136  1.6  1.8  0.00  0.00  0.00 999 1023.0  12.6  12.0 999.0 99.0
1999 09 17 05 159  1.0  1.1  0.00  0.00  0.00 999 1023.2  12.1  11.8 999.0 99.0
1999 09 17 06 190  1.1  1.1  0.00  0.00  0.00 999 1023.1  12.0  11.7 999.0 99.0
1999 09 17 07 254  0.1  0.4  0.00  0.00  0.00 999 1023.0  11.8  11.3 999.0 99.0
1999 09 17 08 173  0.8  1.3  0.00  0.00  0.00 999 1023.0  11.7  11.7 999.0 99.0
1999 09 17 09 178  1.2  1.3  0.00  0.00  0.00 999 1023.0  11.7  11.7 999.0 99.0
1999 09 17 10 180  1.9  2.1  0.00  0.00  0.00 999 1022.9  11.8  11.8 999.0 99.0
1999 09 17 11 203  2.9  3.3  0.00  0.00  0.00 999 1022.9  12.1  11.8 999.0 99.0
1999 09 17 12 207  3.4  3.8  0.00  0.00  0.00 999 1023.0  12.1  11.8 999.0 99.0
1999 09 17 13 200  2.9  3.2  0.00  0.00  0.00 999 1023.1  12.4  11.8 999.0 99.0
1999 09 17 14 190  3.0  3.2  0.00  0.00  0.00 999 1023.2  12.8  11.7 999.0 99.0
1999 09 17 15 188  3.2  3.5  0.00  0.00  0.00 999 1023.2  12.9  11.7 999.0 99.0
1999 09 17 16 175  3.3  3.9  0.18  2.50  2.94 999 1023.1  12.9  11.7 999.0 99.0
1999 09 17 17 158  2.8  3.3  0.16  2.56  2.80 999 1022.7  13.3  11.8 999.0 99.0
1999 09 17 18 143  2.7  3.1  0.18  2.56  2.78 999 1022.2  13.4  12.1 999.0 99.0
1999 09 17 19 126  3.3  3.7  0.21  2.86  2.90 999 1021.3  13.6  12.4 999.0 99.0
1999 09 17 20 116  3.1  3.5  0.22  2.86  2.95 999 1020.6  14.1  12.1 999.0 99.0
1999 09 17 21 127  2.4  3.1  0.18  2.86  2.95 999 1019.8  14.1  12.1 999.0 99.0
1999 09 17 22 123  2.9  3.2  0.00  0.00  0.00 999 1019.0  14.1  11.8 999.0 99.0
