YYYY MM DD hh  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2004 04 29 19 285  2.4  3.1  0.57  4.35  4.02 999 1016.0   2.8   2.0 999.0 99.0 99.00
2004 04 29 20 299  2.0  2.3  0.51  5.00  4.11 999 1016.0   3.2   2.1 999.0 99.0 99.00
2004 04 29 21 252  1.5  1.7  0.44  4.17  4.03 999 1016.2   3.3   2.0 999.0 99.0 99.00
2004 04 29 22 191  3.4  3.8  0.41  5.56  4.09 999 1016.3   2.7   2.1 999.0 99.0 99.00
2004 04 29 23 204  3.3  3.8  0.33  5.26  4.07 999 1016.3   2.6   2.1 999.0 99.0 99.00
2004 04 30 00 231  2.7  3.2  0.29  5.00  4.09 999 1016.4   2.3   2.0 999.0 99.0 99.00
2004 04 30 01 193  2.6  3.2  0.26  4.55  4.16 999 1016.9   2.2   2.0 999.0 99.0 99.00
2004 04 30 02 203  3.0  3.4  0.23  5.00  4.00 999 1017.5   2.3   2.0 999.0 99.0 99.00
2004 04 30 03 245  2.3  2.7  0.20  5.56  4.14 999 1018.4   2.1   1.9 999.0 99.0 99.00
2004 04 30 04 253  2.2  2.8  0.20  4.76  4.17 999 1018.1   2.4   1.9 999.0 99.0 99.00
2004 04 30 05 205  1.2  1.3  0.17  4.55  4.06 999 1018.0   2.4   1.9 999.0 99.0 99.00
2004 04 30 06 179  2.7  3.1  0.16  4.76  4.00 999 1018.3   2.0   1.8 999.0 99.0 99.00
2004 04 30 07 154  1.6  2.2  0.16  4.76  3.91 999 1018.2   2.0   1.8 999.0 99.0 99.00
2004 04 30 08 145  2.4  2.7  0.15  4.35  3.89 999 1018.3   1.9   1.8 999.0 99.0 99.00
2004 04 30 09 170  3.2  3.6  0.16  4.17  3.84 999 1018.1   2.0   1.7 999.0 99.0 99.00
2004 04 30 10 183  4.1  4.5  0.00  0.00  0.00 999 1018.1   2.3   1.7 999.0 99.0 99.00
