YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 09 24 05 00 148 10.9 12.6  1.19  4.17  3.78 999 1021.9  14.2  14.0 999.0 99.0 99.00
2005 09 24 06 00 149  8.8 10.2  1.24  5.26  3.95 999 1022.2  14.2  13.8 999.0 99.0 99.00
2005 09 24 07 00 151  7.9  8.9  1.11  5.00  4.08 999 1021.6  14.1  13.9 999.0 99.0 99.00
2005 09 24 08 00 157  8.8 10.2  0.87  5.00  3.89 999 1021.3  13.9  14.3 999.0 99.0 99.00
2005 09 24 09 00 156  8.0  9.4  0.86  4.35  3.74 999 1020.7  13.8  14.6 999.0 99.0 99.00
2005 09 24 10 00 161  7.8  8.9  0.91  4.35  3.86 999 1020.2  13.8  14.6 999.0 99.0 99.00
2005 09 24 11 00 172  5.8  6.6  0.84  4.17  3.89 999 1020.0  13.9  14.7 999.0 99.0 99.00
2005 09 24 12 00 191  4.7  5.4  0.70  4.55  3.96 999 1019.4  13.8  14.5 999.0 99.0 99.00
2005 09 24 13 00 193  6.3  7.3  0.83  4.35  4.03 999 1018.2  14.1  14.2 999.0 99.0 99.00
2005 09 24 14 00 174  3.4  4.2  0.72  4.35  4.01 999 1017.6  14.2  13.8 999.0 99.0 99.00
2005 09 24 15 00 162  4.7  5.7  0.73  4.35  3.97 999 1017.2  13.9  13.5 999.0 99.0 99.00
2005 09 24 16 00 151  2.7  3.1  0.90  4.55  4.23 999 1017.1  14.0  13.3 999.0 99.0 99.00
2005 09 24 17 00 157  2.1  2.4  0.98  5.00  4.38 999 1016.7  14.1  13.1 999.0 99.0 99.00
2005 09 24 18 00 117  2.2  2.6  0.86  5.26  4.15 999 1015.3  14.0  12.9 999.0 99.0 99.00
2005 09 24 19 00  47  1.7  1.9  0.79  5.00  3.97 999 1014.3  13.8  13.0 999.0 99.0 99.00
2005 09 24 20 00  92  1.5  1.8  0.64  4.55  3.89 999 1014.1  13.6  13.0 999.0 99.0 99.00
2005 09 24 21 00 129  2.0  2.6  0.52  4.17  3.50 999 1013.3  13.8  13.0 999.0 99.0 99.00
2005 09 24 22 00 150  0.1  0.4  0.38  3.70  3.26 999 1013.3  13.9  13.1 999.0 99.0 99.00
2005 09 24 23 00 292  0.7  0.8  0.26  3.13  3.19 999 1013.5  13.6  13.1 999.0 99.0 99.00
2005 09 25 00 00 325  2.3  2.9  0.21  2.86  3.46 999 1013.9  13.0  13.4 999.0 99.0 99.00
2005 09 25 01 00 279  1.8  2.1  0.18  5.00  3.61 999 1013.9  12.8  13.9 999.0 99.0 99.00
2005 09 25 02 00 273  2.7  3.1  0.17  5.00  3.69 999 1014.2  13.3  14.1 999.0 99.0 99.00
2005 09 25 03 00 267  4.7  5.2  0.17  4.76  4.08 999 1013.9  13.6  14.2 999.0 99.0 99.00
2005 09 25 04 00 273  4.0  4.5  0.17  4.76  3.96 999 1014.0  13.6  14.1 999.0 99.0 99.00
2005 09 25 05 00 286  4.9  5.4  0.18  3.70  3.85 999 1015.0  13.6  13.9 999.0 99.0 99.00
2005 09 25 06 00 319  5.1  5.7  0.17  6.25  4.10 999 1015.0  13.6  13.6 999.0 99.0 99.00
2005 09 25 07 00 316  3.5  3.8  0.19  6.25  3.77 999 1015.3  13.4  13.3 999.0 99.0 99.00
2005 09 25 08 00 308  2.7  3.1  0.19  5.88  3.79 999 1015.6  13.3  13.1 999.0 99.0 99.00
2005 09 25 09 00   1  2.8  3.1  0.22  4.76  3.93 999 1015.3  13.4  13.2 999.0 99.0 99.00
2005 09 25 10 00  23  3.6  4.1  0.18  6.25  4.00 999 1015.9  13.3  13.1 999.0 99.0 99.00
2005 09 25 11 00  33  6.2  7.1  0.16  6.25  4.05 999 1015.1  12.9  13.0 999.0 99.0 99.00
2005 09 25 12 00  36  8.0  9.2  0.22  2.50  3.18 999 1015.6  12.8  12.8 999.0 99.0 99.00
2005 09 25 13 00  36  6.6  8.1  0.54  3.33  3.20 999 1016.2  12.7  12.6 999.0 99.0 99.00
2005 09 25 14 00  40  6.6  8.0  0.58  4.00  3.56 999 1016.4  12.5  12.6 999.0 99.0 99.00
2005 09 25 15 00  39  7.4  8.5  0.79  4.35  3.80 999 1016.3  12.4  12.7 999.0 99.0 99.00
2005 09 25 16 00  47  6.6  7.7  0.72  4.35  3.79 999 1016.0  12.2  12.5 999.0 99.0 99.00
2005 09 25 17 00  47  6.1  6.9  0.67  4.55  3.85 999 1016.0  12.4  12.6 999.0 99.0 99.00
2005 09 25 18 00  49  6.0  7.4  0.66  4.35  3.80 999 1015.7  12.6  12.8 999.0 99.0 99.00
2005 09 25 19 00  41  6.3  7.3  0.66  4.55  3.77 999 1014.7  12.7  13.1 999.0 99.0 99.00
2005 09 25 20 00  41  5.6  6.5  0.68  4.17  3.78 999 1014.8  12.8  13.4 999.0 99.0 99.00
2005 09 25 21 00  40  4.6  5.5  0.73  4.35  3.82 999 1014.4  12.9  13.5 999.0 99.0 99.00
2005 09 25 22 00  37  3.7  4.2  0.67  4.00  3.78 999 1014.2  12.7  13.3 999.0 99.0 99.00
2005 09 25 23 00  46  4.1  4.8  0.62  4.00  3.72 999 1013.5  12.4  13.0 999.0 99.0 99.00
2005 09 26 00 00  68  3.5  3.9  0.59  4.00  3.67 999 1013.3  12.5  12.7 999.0 99.0 99.00
2005 09 26 01 00  55  2.9  3.3  0.50  4.00  3.45 999 1013.3  12.5  12.5 999.0 99.0 99.00
2005 09 26 02 00  36  1.8  1.9  0.46  3.85  3.48 999 1013.5  12.3  12.5 999.0 99.0 99.00
2005 09 26 03 00 342  0.1  0.4  0.36  3.85  3.35 999 1013.5  12.1  12.4 999.0 99.0 99.00
2005 09 26 04 00 102  2.9  4.0  0.37  3.45  3.40 999 1013.3  12.4  12.5 999.0 99.0 99.00
2005 09 26 05 00  74  0.5  1.0  0.35  4.55  3.52 999 1013.7  12.5  12.5 999.0 99.0 99.00
2005 09 26 06 00 188  0.7  0.9  0.28  3.57  3.50 999 1013.6  12.1  12.5 999.0 99.0 99.00
2005 09 26 07 00 201  1.8  1.9  0.25  4.55  3.56 999 1013.5  11.8  12.4 999.0 99.0 99.00
2005 09 26 08 00 238  1.8  2.1  0.23  4.35  3.70 999 1013.2  11.8  12.3 999.0 99.0 99.00
2005 09 26 09 00 250  4.2  4.7  0.21  4.17  3.77 999 1013.3  12.0  12.7 999.0 99.0 99.00
2005 09 26 10 00 252  5.5  6.5  0.18  4.17  3.91 999 1013.5  12.2  13.2 999.0 99.0 99.00
2005 09 26 11 00 280  6.6  7.3  0.18  4.17  3.85 999 1013.6  12.4  13.4 999.0 99.0 99.00
2005 09 26 12 00 294  4.6  5.1  0.23  2.50  3.06 999 1014.0  12.2  13.4 999.0 99.0 99.00
2005 09 26 13 00 337  5.4  6.4  0.23  2.63  3.00 999 1014.4  12.4  13.2 999.0 99.0 99.00
2005 09 26 14 00 333  4.6  5.1  0.24  2.70  3.02 999 1014.5  12.2  13.0 999.0 99.0 99.00
2005 09 26 15 00 311  4.8  5.5  0.22  3.13  3.16 999 1015.4  12.3  12.9 999.0 99.0 99.00
2005 09 26 16 00 295  5.6  6.8 99.00 99.00 99.00 999 1015.5  12.2  12.7 999.0 99.0 99.00
2005 09 26 17 00 280  5.6  6.3  0.37  3.23  3.03 999 1015.3  12.4  12.6 999.0 99.0 99.00
2005 09 26 18 00 270  6.4  7.4  0.35  3.33  3.02 999 1015.7  12.7  12.8 999.0 99.0 99.00
2005 09 26 19 00 242  5.7  6.6  0.39  3.23  3.12 999 1015.2  13.2  13.1 999.0 99.0 99.00
2005 09 26 20 00 234  6.5  7.5  0.43  3.33  3.20 999 1014.8  13.2  12.7 999.0 99.0 99.00
2005 09 26 21 00 220  5.8  6.8  0.46  3.45  3.33 999 1014.2  13.6  12.5 999.0 99.0 99.00
2005 09 26 22 00 209  6.9  8.1  0.48  3.45  3.31 999 1014.1  14.1  12.6 999.0 99.0 99.00
2005 09 26 23 00 212  7.8  8.8  0.60  3.85  3.30 999 1013.8  14.6  12.7 999.0 99.0 99.00
2005 09 27 00 00 223  8.3  9.3  0.77  3.45  3.41 999 1013.9  14.8  12.8 999.0 99.0 99.00
2005 09 27 01 00 226  8.6  9.6  0.81  3.70  3.58 999 1013.9  15.2  12.6 999.0 99.0 99.00
2005 09 27 02 00 228  8.4  9.4  0.81  3.85  3.53 999 1014.3  15.2  12.4 999.0 99.0 99.00
2005 09 27 03 00 237  8.6  9.7  0.87  3.70  3.56 999 1014.4  15.1  12.7 999.0 99.0 99.00
2005 09 27 04 00 239  8.3  9.4  0.77  4.00  3.44 999 1014.7  15.1  12.7 999.0 99.0 99.00
2005 09 27 05 00 241  6.8  7.6  0.79  4.17  3.53 999 1015.1  14.6  12.8 999.0 99.0 99.00
2005 09 27 06 00 243  6.7  7.8  0.73  4.00  3.62 999 1014.9  14.6  12.8 999.0 99.0 99.00
2005 09 27 07 00 232  6.0  7.0  0.72  4.35  3.73 999 1015.4  14.1  12.7 999.0 99.0 99.00
2005 09 27 08 00 235  7.0  7.9  0.71  4.76  3.82 999 1015.5  13.9  12.5 999.0 99.0 99.00
2005 09 27 09 00 232  6.0  7.7  0.94  4.55  4.11 999 1015.2  13.7  12.4 999.0 99.0 99.00
2005 09 27 10 00 216  4.4  5.0  1.11  5.00  4.47 999 1015.1  13.4  12.5 999.0 99.0 99.00
2005 09 27 11 00 218  5.5  6.4  1.06  5.26  4.47 999 1015.1  13.4  12.6 999.0 99.0 99.00
2005 09 27 12 00 223  6.0  7.1  1.13  5.26  4.48 999 1015.4  13.4  12.5 999.0 99.0 99.00
2005 09 27 13 00 220  5.5  6.2  1.13  5.00  4.40 999 1015.3  13.5  12.3 999.0 99.0 99.00
2005 09 27 14 00 226  6.3  7.3  0.92  5.00  4.10 999 1014.9  13.4  12.0 999.0 99.0 99.00
2005 09 27 15 00 225  5.9  6.8  0.92  4.55  3.97 999 1014.9  13.4  11.8 999.0 99.0 99.00
2005 09 27 16 00 212  5.8  6.8  0.88  4.55  3.84 999 1014.7  13.8  12.1 999.0 99.0 99.00
2005 09 27 17 00 224  5.9  6.8  0.81  4.35  3.65 999 1014.2  13.8  12.0 999.0 99.0 99.00
2005 09 27 18 00 197  4.0  4.6  0.66  4.00  3.56 999 1013.4  13.7  12.0 999.0 99.0 99.00
2005 09 27 19 00 190  4.7  5.3  0.61  4.00  3.55 999 1012.2  14.2  12.3 999.0 99.0 99.00
2005 09 27 20 00 187  5.6  6.1  0.53  4.17  3.45 999 1011.2  15.1  12.5 999.0 99.0 99.00
2005 09 27 21 00 196  6.0  6.7  0.44  3.85  3.33 999 1010.4  15.7  12.6 999.0 99.0 99.00
2005 09 27 22 00 198  6.5  7.3  0.43  3.85  3.27 999 1009.7  16.5  12.7 999.0 99.0 99.00
2005 09 27 23 00 199  6.6  7.6  0.41  3.03  3.22 999 1009.1  16.1  12.6 999.0 99.0 99.00
2005 09 28 00 00 197  5.2  5.9  0.42  3.70  3.38 999 1009.1  15.4  12.5 999.0 99.0 99.00
2005 09 28 01 00 191  4.2  4.8  0.42  3.57  3.46 999 1009.1  14.9  12.6 999.0 99.0 99.00
2005 09 28 02 00 190  5.2  5.9  0.46  3.70  3.52 999 1009.2  15.0  12.6 999.0 99.0 99.00
2005 09 28 03 00 190  6.2  7.2  0.46  3.85  3.52 999 1008.6  15.2  12.7 999.0 99.0 99.00
2005 09 28 04 00 170  5.0  5.5  0.47  3.85  3.47 999 1007.9  15.1  12.8 999.0 99.0 99.00
2005 09 28 05 00 163  5.5  6.3  0.51  3.85  3.46 999 1006.9  14.9  12.8 999.0 99.0 99.00
2005 09 28 06 00 193  6.6  7.8  0.55  3.70  3.42 999 1005.8  15.8  12.6 999.0 99.0 99.00
2005 09 28 07 00 221  5.1  5.5  0.61  3.85  3.31 999 1005.3  14.9  12.4 999.0 99.0 99.00
2005 09 28 08 00 208  4.3  4.7  0.51  3.33  3.19 999 1004.7  14.0  12.3 999.0 99.0 99.00
2005 09 28 09 00 228  5.0  5.4  0.48  3.33  3.25 999 1004.4  14.8  12.3 999.0 99.0 99.00
2005 09 28 10 00 243  6.6  7.1  0.51  4.00  3.42 999 1004.7  14.8  12.4 999.0 99.0 99.00
2005 09 28 11 00 284  6.3  7.1  0.58  4.35  3.63 999 1004.1  14.1  12.5 999.0 99.0 99.00
2005 09 28 12 00 319  8.0 10.0  0.49  4.55  3.37 999 1004.8  14.1  12.6 999.0 99.0 99.00
2005 09 28 13 00 341  9.0 10.6  0.60  2.63  3.21 999 1007.0  13.3  12.5 999.0 99.0 99.00
2005 09 28 14 00 346 11.1 13.0  0.95  3.45  3.31 999 1007.3  12.3  12.3 999.0 99.0 99.00
2005 09 28 15 00 350 10.3 12.6  1.09  3.85  3.58 999 1008.4  11.9  11.9 999.0 99.0 99.00
2005 09 28 16 00 352 10.6 12.2  1.05  4.17  3.64 999 1008.6  11.6  11.8 999.0 99.0 99.00
2005 09 28 17 00 354  9.7 10.8  1.22  4.35  3.85 999 1009.5  11.3  11.6 999.0 99.0 99.00
2005 09 28 18 00 342 11.7 13.8  1.36  4.35  3.91 999 1009.8  10.5  11.2 999.0 99.0 99.00
2005 09 28 19 00 351  9.0 10.5  1.28  4.76  4.07 999 1009.9  10.6  11.3 999.0 99.0 99.00
2005 09 28 20 00 351  7.8  9.3  1.15  4.76  4.13 999 1010.7  10.9  11.3 999.0 99.0 99.00
2005 09 28 21 00 340  8.5 10.3  1.13  4.76  4.22 999 1010.5  11.4  11.6 999.0 99.0 99.00
2005 09 28 22 00 333  7.9  9.3  1.19  5.26  4.43 999 1011.0  11.4  11.3 999.0 99.0 99.00
2005 09 28 23 00 333  8.2 10.5  1.27  5.00  4.47 999 1011.6  11.7  11.1 999.0 99.0 99.00
2005 09 29 00 00 336 10.2 12.1  1.32  5.26  4.33 999 1012.5  11.4  10.7 999.0 99.0 99.00
2005 09 29 01 00 335 10.9 14.1  1.51  5.26  4.70 999 1013.0  11.2  10.6 999.0 99.0 99.00
2005 09 29 02 00 331 10.6 12.8  1.70  5.26  4.66 999 1014.0  10.7  10.5 999.0 99.0 99.00
2005 09 29 03 00 332 11.2 13.1  1.55  5.26  4.38 999 1014.4  10.5  10.4 999.0 99.0 99.00
2005 09 29 04 00 326  9.9 12.6  1.35  5.00  4.17 999 1014.7  10.4  10.3 999.0 99.0 99.00
2005 09 29 05 00 309 10.5 13.1  1.30  4.76  3.89 999 1014.5  10.2  10.3 999.0 99.0 99.00
2005 09 29 06 00 317 12.0 14.2  1.54  4.76  4.10 999 1014.6   9.7  10.3 999.0 99.0 99.00
2005 09 29 07 00 317 11.5 14.0  1.39  4.76  3.85 999 1014.8   9.2  10.2 999.0 99.0 99.00
2005 09 29 08 00 325 11.3 13.7  1.44  5.00  4.15 999 1014.8   9.2  10.2 999.0 99.0 99.00
2005 09 29 09 00 334  9.7 11.7  1.28  4.76  4.03 999 1015.3   8.9  10.3 999.0 99.0 99.00
2005 09 29 10 00 321  9.3 11.2  1.25  4.76  4.08 999 1015.6   8.8  10.1 999.0 99.0 99.00
2005 09 29 11 00 312  9.3 11.0  1.26  5.00  4.17 999 1016.0   8.5   9.9 999.0 99.0 99.00
2005 09 29 12 00 305  8.6 10.1  1.25  5.26  4.29 999 1016.4   8.4   9.6 999.0 99.0 99.00
2005 09 29 13 00 300  7.0  8.2  1.15  5.26  4.18 999 1016.5   8.3   9.3 999.0 99.0 99.00
2005 09 29 14 00 299  6.8  8.5  0.93  5.26  4.09 999 1017.1   8.4   9.8 999.0 99.0 99.00
2005 09 29 15 00 262  4.8  5.9  0.84  4.55  4.01 999 1017.1   8.7  10.4 999.0 99.0 99.00
2005 09 29 16 00 242  6.0  7.9  0.75  4.76  3.99 999 1016.4   9.2  10.1 999.0 99.0 99.00
2005 09 29 17 00 244  7.5  9.1  0.75  4.35  3.66 999 1016.4   9.6   9.9 999.0 99.0 99.00
2005 09 29 18 00 236  6.6  7.6  0.72  3.85  3.48 999 1016.0   9.6   9.8 999.0 99.0 99.00
2005 09 29 19 00 238  6.6  7.8  0.72  4.00  3.58 999 1015.1  10.2   9.5 999.0 99.0 99.00
2005 09 29 20 00 237  5.6  6.5  0.76  4.00  3.65 999 1014.1  10.3   9.3 999.0 99.0 99.00
2005 09 29 21 00 222  5.8  6.5  0.89  4.76  3.90 999 1013.0  10.7   9.3 999.0 99.0 99.00
2005 09 29 22 00 209  3.8  4.3  0.81  4.55  3.79 999 1011.9  10.8   9.5 999.0 99.0 99.00
2005 09 29 23 00 175  4.0  5.0  0.68  4.35  3.88 999 1010.4  10.7   9.8 999.0 99.0 99.00
2005 09 30 00 00 205  5.4  6.4  0.56  4.55  3.84 999 1009.7  11.6  10.0 999.0 99.0 99.00
2005 09 30 01 00 186  7.1  8.3  0.51  4.76  3.73 999 1008.9  11.7  10.1 999.0 99.0 99.00
2005 09 30 02 00 195  6.9  7.9  0.68  4.35  3.81 999 1008.8  11.4  10.0 999.0 99.0 99.00
2005 09 30 03 00 196  6.9  8.0  0.87  4.55  4.05 999 1008.3  11.4   9.8 999.0 99.0 99.00
2005 09 30 04 00 190  8.0  9.3  0.96  4.76  4.15 999 1006.9  11.6   9.6 999.0 99.0 99.00
2005 09 30 05 00 194  7.0  8.2  1.02  5.00  4.18 999 1006.1  11.5   9.5 999.0 99.0 99.00
2005 09 30 06 00 214  7.3  8.5  1.20  4.76  4.22 999 1005.5  11.6   9.3 999.0 99.0 99.00
2005 09 30 07 00 216  8.3  9.6  1.38  5.26  4.40 999 1004.8  11.5   9.4 999.0 99.0 99.00
2005 09 30 08 00 215  8.7  9.8  1.47  5.26  4.52 999 1004.3  11.4   9.9 999.0 99.0 99.00
2005 09 30 09 00 221  8.8  9.8  1.34  5.26  4.28 999 1004.5  11.3   9.8 999.0 99.0 99.00
2005 09 30 10 00 223  8.0  9.5  1.30  5.00  4.29 999 1004.5  11.1   9.6 999.0 99.0 99.00
2005 09 30 11 00 223  8.6  9.8  1.29  5.26  4.24 999 1004.8  11.0   9.4 999.0 99.0 99.00
2005 09 30 12 00 224  8.9 10.1  1.18  5.00  4.11 999 1004.8  10.9   9.2 999.0 99.0 99.00
2005 09 30 13 00 223  8.6 10.1  1.05  5.26  3.92 999 1005.2  11.0   9.4 999.0 99.0 99.00
2005 09 30 14 00 226  8.3  9.3  0.90  5.26  3.85 999 1005.8  10.8   9.7 999.0 99.0 99.00
2005 09 30 15 00 221  8.4  9.8  0.92  5.00  3.96 999 1006.0  10.9   9.8 999.0 99.0 99.00
2005 09 30 16 00 226  7.5  9.2  0.91  4.76  3.94 999 1006.1  10.8   9.8 999.0 99.0 99.00
2005 09 30 17 00 221  6.4  7.6  0.89  5.00  4.13 999 1005.9  10.8   9.8 999.0 99.0 99.00
2005 09 30 18 00 215  5.4  6.0  0.81  5.26  4.14 999 1005.7  11.0   9.8 999.0 99.0 99.00
2005 09 30 19 00 186  3.5  4.0  0.85  5.00  4.24 999 1005.2  11.0   9.7 999.0 99.0 99.00
2005 09 30 20 00 161  3.3  3.8  0.68  4.76  4.13 999 1004.6  11.0   9.6 999.0 99.0 99.00
2005 09 30 21 00 148  4.0  4.5  0.67  4.76  4.02 999 1003.7  11.2   9.5 999.0 99.0 99.00
2005 09 30 22 00 152  3.6  3.9  0.61  4.76  3.95 999 1002.8  11.7   9.4 999.0 99.0 99.00
2005 09 30 23 00 146  3.5  3.8  0.59  4.35  3.80 999 1002.2  11.7   9.5 999.0 99.0 99.00
2005 10 01 00 00 182  4.4  5.0  0.50  3.85  3.65 999 1002.5  13.4   9.3 999.0 99.0 99.00
2005 10 01 01 00 212  7.6  8.4  0.47  3.45  3.41 999 1002.6  13.2   8.9 999.0 99.0 99.00
2005 10 01 02 00 219  7.1  7.9  0.51  3.13  3.13 999 1003.0  13.1   9.1 999.0 99.0 99.00
2005 10 01 03 00 222  6.6  7.5  0.52  3.23  3.19 999 1003.5  12.2   9.1 999.0 99.0 99.00
2005 10 01 04 00 228  9.1 10.4  0.52  3.23  3.23 999 1003.8  14.1   9.1 999.0 99.0 99.00
2005 10 01 05 00 216  8.0  9.2  0.71  3.70  3.39 999 1003.8  13.5   9.2 999.0 99.0 99.00
2005 10 01 06 00 222  8.5  9.4  0.51  3.85  3.24 999 1004.2  13.5   9.6 999.0 99.0 99.00
2005 10 01 07 00 227  7.9  9.3  0.71  3.70  3.47 999 1004.9  13.5   9.8 999.0 99.0 99.00
2005 10 01 08 00 227  6.8  8.0  0.83  4.35  3.81 999 1005.4  12.8   9.8 999.0 99.0 99.00
2005 10 01 09 00 231  6.4  7.2  0.72  5.00  3.80 999 1006.3  13.1   9.6 999.0 99.0 99.00
2005 10 01 10 00 223  4.6 99.0 99.00 99.00 99.00 999 1007.5  12.3 999.0 999.0 99.0 99.00
2005 10 01 11 00 221  3.4  3.7  0.78  5.00  4.22 999 1008.8  11.9   9.4 999.0 99.0 99.00
2005 10 01 12 00 216  4.7  5.1  0.83  5.00  4.38 999 1009.5  11.6   9.4 999.0 99.0 99.00
2005 10 01 13 00 224  5.6  6.7  0.86  5.00  4.27 999 1010.5  12.5   9.4 999.0 99.0 99.00
2005 10 01 14 00 229  5.2  5.8  0.86  4.76  4.18 999 1011.8  12.1   9.3 999.0 99.0 99.00
2005 10 01 15 00 232  2.5  2.6  0.77  4.35  3.98 999 1013.1  11.2   9.1 999.0 99.0 99.00
2005 10 01 16 00 193  2.1  2.7  0.70  4.35  3.85 999 1013.6  11.5   9.0 999.0 99.0 99.00
2005 10 01 17 00 190  0.7  1.3  0.56  3.85  3.56 999 1014.0  11.5   8.9 999.0 99.0 99.00
2005 10 01 18 00 107  0.9  1.0  0.49  3.57  3.45 999 1014.0  12.2   9.6 999.0 99.0 99.00
2005 10 01 19 00 141  2.3  2.7  0.41  3.45  3.29 999 1014.1  11.9  10.0 999.0 99.0 99.00
2005 10 01 20 00  55  0.9  1.3  0.31  3.13  3.14 999 1014.1  12.3  10.8 999.0 99.0 99.00
2005 10 01 21 00  52  2.9  3.3  0.24  2.78  3.19 999 1013.7  11.8  10.5 999.0 99.0 99.00
2005 10 01 22 00  47  2.8  3.2  0.20  3.70  3.29 999 1013.9  11.7  10.3 999.0 99.0 99.00
2005 10 01 23 00  78  4.5  5.0  0.16  3.45  3.45 999 1014.1  11.7  10.3 999.0 99.0 99.00
2005 10 02 00 00  67  4.2  5.4  0.00  0.00  0.00 999 1014.3  11.2  10.2 999.0 99.0 99.00
2005 10 02 01 00  69  4.1  4.5  0.21  2.70  3.04 999 1014.3  11.1  10.1 999.0 99.0 99.00
2005 10 02 02 00  80  4.0  4.4  0.28  2.70  2.95 999 1014.5  11.3  10.0 999.0 99.0 99.00
2005 10 02 03 00 121  3.6  4.1  0.47  3.13  3.07 999 1014.4  11.7   9.8 999.0 99.0 99.00
2005 10 02 04 00 162  4.2  4.7  0.42  3.13  3.12 999 1014.8  13.6   9.7 999.0 99.0 99.00
2005 10 02 05 00 166  3.6  4.1  0.34  3.03  3.16 999 1015.0  13.5   9.7 999.0 99.0 99.00
2005 10 02 06 00 171  4.4  4.8  0.29  3.13  3.09 999 1015.0  13.2   9.5 999.0 99.0 99.00
2005 10 02 07 00 150  4.6  5.0  0.28  3.23  3.17 999 1015.3  12.5   9.3 999.0 99.0 99.00
2005 10 02 08 00 166  5.0  5.3  0.24  3.45  3.25 999 1015.2  13.3   9.1 999.0 99.0 99.00
2005 10 02 09 00 149  4.7  5.0  0.23  3.23  3.22 999 1015.4  12.3   8.6 999.0 99.0 99.00
2005 10 02 10 00 165  4.8  5.1  0.23  3.33  3.23 999 1015.2  12.8   8.6 999.0 99.0 99.00
2005 10 02 11 00 163  6.4  6.8  0.23  3.33  3.22 999 1015.3  13.9   8.5 999.0 99.0 99.00
2005 10 02 12 00 149  4.7  5.0  0.25  3.23  3.10 999 1015.6  12.6   8.8 999.0 99.0 99.00
2005 10 02 13 00 139  4.7  5.1  0.22  3.03  3.12 999 1015.7  13.2   9.1 999.0 99.0 99.00
2005 10 02 14 00 132  3.5  3.9  0.19  2.70  3.06 999 1015.7  12.4   9.3 999.0 99.0 99.00
2005 10 02 15 00 137  5.5  6.5  0.20  2.78  3.10 999 1015.3  12.9   9.6 999.0 99.0 99.00
2005 10 02 16 00 146  6.0  6.6  0.39  3.33  3.27 999 1015.0  13.7   9.8 999.0 99.0 99.00
2005 10 02 17 00 126  5.0  5.4  0.49  3.85  3.51 999 1014.3  13.2   9.9 999.0 99.0 99.00
2005 10 02 18 00 101  4.2  4.5  0.39  3.57  3.45 999 1013.4  13.6   9.7 999.0 99.0 99.00
2005 10 02 19 00  90  4.6  4.9  0.33  3.33  3.23 999 1012.6  13.7   9.9 999.0 99.0 99.00
2005 10 02 20 00 110  5.3  6.0  0.26  3.13  3.04 999 1011.8  13.8  10.0 999.0 99.0 99.00
2005 10 02 21 00 131  4.6  5.1  0.26  2.78  3.11 999 1010.9  14.4  10.0 999.0 99.0 99.00
2005 10 02 22 00 169  5.6  6.2  0.34  4.00  3.30 999 1011.0  15.7  10.0 999.0 99.0 99.00
2005 10 02 23 00 182  6.6  7.5  0.40  3.45  3.15 999 1010.8  15.8   9.6 999.0 99.0 99.00
2005 10 03 00 00 171  5.5  5.8  0.44  3.23  3.07 999 1010.8  14.1   9.4 999.0 99.0 99.00
2005 10 03 01 00 169  5.8  6.5  0.44  3.03  3.10 999 1011.0  14.1   8.9 999.0 99.0 99.00
2005 10 03 02 00 167  4.7  4.9  0.47  3.70  3.34 999 1011.8  13.8   9.2 999.0 99.0 99.00
2005 10 03 03 00 173  4.7  5.1  0.45  3.45  3.34 999 1012.0  14.5   9.5 999.0 99.0 99.00
2005 10 03 04 00 171  3.6  3.9  0.47  3.85  3.44 999 1012.6  14.5   9.6 999.0 99.0 99.00
2005 10 03 05 00 174  4.7  5.0  0.32  3.57  3.29 999 1012.7  14.0   9.6 999.0 99.0 99.00
2005 10 03 06 00 156  5.0  6.3  0.29  3.45  3.25 999 1011.9  14.9   9.8 999.0 99.0 99.00
2005 10 03 07 00 170  5.3  5.6  0.30  3.85  3.41 999 1011.9  13.9  10.0 999.0 99.0 99.00
2005 10 03 08 00 170  5.4  6.0  0.25  3.33  3.47 999 1011.6  14.2  10.0 999.0 99.0 99.00
2005 10 03 09 00 170  5.2  5.5  0.23  5.00  3.33 999 1011.7  13.7   9.8 999.0 99.0 99.00
2005 10 03 10 00 167  4.1  5.0  0.22  3.33  3.35 999 1011.7  13.6   9.9 999.0 99.0 99.00
2005 10 03 11 00 170  3.8  4.2  0.24  2.70  3.32 999 1011.8  13.4  10.1 999.0 99.0 99.00
2005 10 03 12 00 198  3.5  4.8  0.29  3.23  3.34 999 1012.1  13.6  10.2 999.0 99.0 99.00
2005 10 03 13 00 195  3.1  3.3  0.28  3.03  3.32 999 1012.6  13.2   9.9 999.0 99.0 99.00
2005 10 03 14 00 238  2.5  3.2  0.29  2.70  3.29 999 1013.3  13.5   9.7 999.0 99.0 99.00
2005 10 03 15 00 221  1.8  2.4  0.23  5.88  3.78 999 1013.5  13.9   9.8 999.0 99.0 99.00
2005 10 03 16 00 179  3.2  3.4  0.21  5.26  4.03 999 1013.4  14.3   9.7 999.0 99.0 99.00
2005 10 03 17 00 181  3.1  3.4  0.19  5.00  3.91 999 1013.4  13.9   9.4 999.0 99.0 99.00
2005 10 03 18 00 189  3.8  4.6  0.18  5.00  4.22 999 1013.5  16.1   9.5 999.0 99.0 99.00
2005 10 03 19 00 179  2.2  2.6  0.24  3.03  3.41 999 1013.0  17.7  10.0 999.0 99.0 99.00
2005 10 03 20 00 151  3.7  4.0  0.21  2.94  3.37 999 1013.2  13.8  10.2 999.0 99.0 99.00
